segment	position	coverage	sample
PA	1114	158	animal6_4_NS
PA	1115	158	animal6_4_NS
PA	1116	157	animal6_4_NS
PA	1117	154	animal6_4_NS
PA	1118	153	animal6_4_NS
PA	1119	151	animal6_4_NS
PA	1120	146	animal6_4_NS
PA	1121	145	animal6_4_NS
PA	1122	145	animal6_4_NS
PA	1123	144	animal6_4_NS
PA	1124	145	animal6_4_NS
PA	1125	144	animal6_4_NS
PA	1126	144	animal6_4_NS
PA	1127	144	animal6_4_NS
PA	1128	144	animal6_4_NS
PA	1129	144	animal6_4_NS
PA	1130	145	animal6_4_NS
PA	1131	143	animal6_4_NS
PA	1132	144	animal6_4_NS
PA	1133	138	animal6_4_NS
PA	1134	140	animal6_4_NS
PA	1135	135	animal6_4_NS
PA	1136	132	animal6_4_NS
PA	1137	131	animal6_4_NS
PA	1138	131	animal6_4_NS
PA	1139	137	animal6_4_NS
PA	1140	137	animal6_4_NS
PA	1141	136	animal6_4_NS
PA	1142	132	animal6_4_NS
PA	1143	133	animal6_4_NS
PA	1144	133	animal6_4_NS
PA	1145	133	animal6_4_NS
PA	1146	133	animal6_4_NS
PA	1147	132	animal6_4_NS
PA	1148	131	animal6_4_NS
PA	1149	132	animal6_4_NS
PA	1150	132	animal6_4_NS
PA	1151	132	animal6_4_NS
PA	1152	131	animal6_4_NS
PA	1153	131	animal6_4_NS
PA	1154	129	animal6_4_NS
PA	1155	128	animal6_4_NS
PA	1156	133	animal6_4_NS
PA	1157	134	animal6_4_NS
PA	1158	133	animal6_4_NS
PA	1159	134	animal6_4_NS
PA	1160	134	animal6_4_NS
PA	1161	134	animal6_4_NS
PA	1162	134	animal6_4_NS
PA	1163	135	animal6_4_NS
PA	1164	133	animal6_4_NS
PA	1165	135	animal6_4_NS
PA	1166	148	animal6_4_NS
PA	1167	147	animal6_4_NS
PA	1168	147	animal6_4_NS
PA	1169	147	animal6_4_NS
PA	1170	148	animal6_4_NS
PA	1171	149	animal6_4_NS
PA	1172	149	animal6_4_NS
PA	1173	149	animal6_4_NS
PA	1174	151	animal6_4_NS
PA	1175	145	animal6_4_NS
PA	1176	158	animal6_4_NS
PA	1177	157	animal6_4_NS
PA	1178	157	animal6_4_NS
PA	1179	159	animal6_4_NS
PA	1180	160	animal6_4_NS
PA	1181	162	animal6_4_NS
PA	1182	164	animal6_4_NS
PA	1183	161	animal6_4_NS
PA	1184	161	animal6_4_NS
PA	1185	152	animal6_4_NS
PA	1186	151	animal6_4_NS
PA	1187	153	animal6_4_NS
PA	1188	148	animal6_4_NS
PA	1189	147	animal6_4_NS
PA	1190	141	animal6_4_NS
PA	1191	145	animal6_4_NS
PA	1192	150	animal6_4_NS
PA	1193	151	animal6_4_NS
PA	1194	150	animal6_4_NS
PA	1195	150	animal6_4_NS
PA	1196	150	animal6_4_NS
PA	1197	153	animal6_4_NS
PA	1198	153	animal6_4_NS
PA	1199	153	animal6_4_NS
PA	1200	153	animal6_4_NS
PA	1201	153	animal6_4_NS
PA	1202	152	animal6_4_NS
PA	1203	152	animal6_4_NS
PA	1204	156	animal6_4_NS
PA	1205	156	animal6_4_NS
PA	1206	155	animal6_4_NS
PA	1207	155	animal6_4_NS
PA	1208	155	animal6_4_NS
PA	1209	155	animal6_4_NS
PA	1210	156	animal6_4_NS
PA	1211	156	animal6_4_NS
PA	1212	156	animal6_4_NS
PA	1213	154	animal6_4_NS
PA	1214	157	animal6_4_NS
PA	1215	161	animal6_4_NS
PA	1216	162	animal6_4_NS
PA	1217	163	animal6_4_NS
PA	1218	164	animal6_4_NS
PA	1219	169	animal6_4_NS
PA	1220	168	animal6_4_NS
PA	1221	170	animal6_4_NS
PA	1222	170	animal6_4_NS
PA	1223	167	animal6_4_NS
PA	1224	167	animal6_4_NS
PA	1225	172	animal6_4_NS
PA	1226	172	animal6_4_NS
PA	1227	176	animal6_4_NS
PA	1228	180	animal6_4_NS
PA	1229	181	animal6_4_NS
PA	1230	183	animal6_4_NS
PA	1231	185	animal6_4_NS
PA	1232	185	animal6_4_NS
PA	1233	186	animal6_4_NS
PA	1234	187	animal6_4_NS
PA	1235	190	animal6_4_NS
PA	1236	189	animal6_4_NS
PA	1237	185	animal6_4_NS
PA	1238	188	animal6_4_NS
PA	1239	190	animal6_4_NS
PA	1240	192	animal6_4_NS
PA	1241	192	animal6_4_NS
PA	1242	190	animal6_4_NS
PA	1243	192	animal6_4_NS
PA	1244	189	animal6_4_NS
PA	1245	192	animal6_4_NS
PA	1246	192	animal6_4_NS
PA	1247	192	animal6_4_NS
PA	1248	192	animal6_4_NS
PA	1249	199	animal6_4_NS
PA	1250	202	animal6_4_NS
PA	1251	199	animal6_4_NS
PA	1252	199	animal6_4_NS
PA	1253	198	animal6_4_NS
PA	1254	198	animal6_4_NS
PA	1255	203	animal6_4_NS
PA	1256	205	animal6_4_NS
PA	1257	207	animal6_4_NS
PA	1258	207	animal6_4_NS
PA	1259	207	animal6_4_NS
PA	1260	208	animal6_4_NS
PA	1261	208	animal6_4_NS
PA	1262	205	animal6_4_NS
PA	1263	215	animal6_4_NS
PA	1264	215	animal6_4_NS
PA	1265	218	animal6_4_NS
PA	1266	218	animal6_4_NS
PA	1267	218	animal6_4_NS
PA	1268	218	animal6_4_NS
PA	1269	213	animal6_4_NS
PA	1270	213	animal6_4_NS
PA	1271	214	animal6_4_NS
PA	1272	214	animal6_4_NS
PA	1273	214	animal6_4_NS
PA	1274	207	animal6_4_NS
PA	1275	212	animal6_4_NS
PA	1276	212	animal6_4_NS
PA	1277	211	animal6_4_NS
PA	1278	211	animal6_4_NS
PA	1279	210	animal6_4_NS
PA	1280	223	animal6_4_NS
PA	1281	223	animal6_4_NS
PA	1282	224	animal6_4_NS
PA	1283	226	animal6_4_NS
PA	1284	226	animal6_4_NS
PA	1285	226	animal6_4_NS
PA	1286	227	animal6_4_NS
PA	1287	230	animal6_4_NS
PA	1288	231	animal6_4_NS
PA	1289	225	animal6_4_NS
PA	1290	229	animal6_4_NS
PA	1291	228	animal6_4_NS
PA	1292	232	animal6_4_NS
PA	1293	232	animal6_4_NS
PA	1294	228	animal6_4_NS
PA	1295	231	animal6_4_NS
PA	1296	231	animal6_4_NS
PA	1297	231	animal6_4_NS
PA	1298	233	animal6_4_NS
PA	1299	232	animal6_4_NS
PA	1300	232	animal6_4_NS
PA	1301	233	animal6_4_NS
PA	1302	235	animal6_4_NS
PA	1303	240	animal6_4_NS
PA	1304	241	animal6_4_NS
PA	1305	240	animal6_4_NS
PA	1306	241	animal6_4_NS
PA	1307	239	animal6_4_NS
PA	1308	238	animal6_4_NS
PA	1309	237	animal6_4_NS
PA	1310	237	animal6_4_NS
PA	1311	241	animal6_4_NS
PA	1312	239	animal6_4_NS
PA	1313	239	animal6_4_NS
PA	1314	239	animal6_4_NS
PA	1315	239	animal6_4_NS
PA	1316	230	animal6_4_NS
PA	1317	230	animal6_4_NS
PA	1318	233	animal6_4_NS
PA	1319	234	animal6_4_NS
PA	1320	234	animal6_4_NS
PA	1321	233	animal6_4_NS
PA	1322	232	animal6_4_NS
PA	1323	232	animal6_4_NS
PA	1324	232	animal6_4_NS
PA	1325	231	animal6_4_NS
PA	1326	229	animal6_4_NS
PA	1327	216	animal6_4_NS
PA	1328	214	animal6_4_NS
PA	1329	219	animal6_4_NS
PA	1330	217	animal6_4_NS
PA	1331	219	animal6_4_NS
PA	1332	222	animal6_4_NS
PA	1333	218	animal6_4_NS
PA	1334	218	animal6_4_NS
PA	1335	213	animal6_4_NS
PA	1336	213	animal6_4_NS
PA	1337	213	animal6_4_NS
PA	1338	209	animal6_4_NS
PA	1339	209	animal6_4_NS
PA	1340	208	animal6_4_NS
PA	1341	203	animal6_4_NS
PA	1342	201	animal6_4_NS
PA	1343	200	animal6_4_NS
PA	1344	196	animal6_4_NS
PA	1345	199	animal6_4_NS
PA	1346	200	animal6_4_NS
PA	1347	201	animal6_4_NS
PA	1348	201	animal6_4_NS
PA	1349	201	animal6_4_NS
PA	1350	202	animal6_4_NS
PA	1351	199	animal6_4_NS
PA	1352	199	animal6_4_NS
PA	1353	200	animal6_4_NS
PA	1354	201	animal6_4_NS
PA	1355	197	animal6_4_NS
PA	1356	202	animal6_4_NS
PA	1357	202	animal6_4_NS
PA	1358	202	animal6_4_NS
PA	1359	203	animal6_4_NS
PA	1360	202	animal6_4_NS
PA	1361	204	animal6_4_NS
PA	1362	205	animal6_4_NS
PA	1363	209	animal6_4_NS
PA	1364	208	animal6_4_NS
PA	1365	203	animal6_4_NS
PA	1366	204	animal6_4_NS
PA	1367	203	animal6_4_NS
PA	1368	204	animal6_4_NS
PA	1369	206	animal6_4_NS
PA	1370	196	animal6_4_NS
PA	1371	202	animal6_4_NS
PA	1372	200	animal6_4_NS
PA	1373	201	animal6_4_NS
PA	1374	201	animal6_4_NS
PA	1375	196	animal6_4_NS
PA	1376	196	animal6_4_NS
PA	1377	194	animal6_4_NS
PA	1378	189	animal6_4_NS
PA	1379	188	animal6_4_NS
PA	1380	181	animal6_4_NS
PA	1381	179	animal6_4_NS
PA	1382	179	animal6_4_NS
PA	1383	179	animal6_4_NS
PA	1384	177	animal6_4_NS
PA	1385	180	animal6_4_NS
PA	1386	175	animal6_4_NS
PA	1387	181	animal6_4_NS
PA	1388	182	animal6_4_NS
PA	1389	198	animal6_4_NS
PA	1390	197	animal6_4_NS
PA	1391	202	animal6_4_NS
PA	1392	209	animal6_4_NS
PA	1393	209	animal6_4_NS
PA	1394	209	animal6_4_NS
PA	1395	210	animal6_4_NS
PA	1396	203	animal6_4_NS
PA	1397	205	animal6_4_NS
PA	1398	200	animal6_4_NS
PA	1399	190	animal6_4_NS
PA	1400	190	animal6_4_NS
PA	1401	185	animal6_4_NS
PA	1402	203	animal6_4_NS
PA	1403	217	animal6_4_NS
PA	1404	217	animal6_4_NS
PA	1405	215	animal6_4_NS
PA	1406	217	animal6_4_NS
PA	1407	217	animal6_4_NS
PA	1408	221	animal6_4_NS
PA	1409	222	animal6_4_NS
PA	1410	222	animal6_4_NS
PA	1411	205	animal6_4_NS
PA	1412	206	animal6_4_NS
PA	1413	205	animal6_4_NS
PA	1414	205	animal6_4_NS
PA	1415	203	animal6_4_NS
PA	1416	200	animal6_4_NS
PA	1417	201	animal6_4_NS
PA	1418	201	animal6_4_NS
PA	1419	201	animal6_4_NS
PA	1420	201	animal6_4_NS
PA	1421	205	animal6_4_NS
PA	1422	207	animal6_4_NS
PA	1423	207	animal6_4_NS
PA	1424	212	animal6_4_NS
PA	1425	208	animal6_4_NS
PA	1426	210	animal6_4_NS
PA	1427	210	animal6_4_NS
PA	1428	210	animal6_4_NS
PA	1429	211	animal6_4_NS
PA	1430	210	animal6_4_NS
PA	1431	206	animal6_4_NS
PA	1432	208	animal6_4_NS
PA	1433	208	animal6_4_NS
PA	1434	208	animal6_4_NS
PA	1435	205	animal6_4_NS
PA	1436	204	animal6_4_NS
PA	1437	207	animal6_4_NS
PA	1438	207	animal6_4_NS
PA	1439	207	animal6_4_NS
PA	1440	207	animal6_4_NS
PA	1441	207	animal6_4_NS
PA	1442	207	animal6_4_NS
PA	1443	208	animal6_4_NS
PA	1444	209	animal6_4_NS
PA	1445	206	animal6_4_NS
PA	1446	206	animal6_4_NS
PA	1447	206	animal6_4_NS
PA	1448	210	animal6_4_NS
PA	1449	212	animal6_4_NS
PA	1450	215	animal6_4_NS
PA	1451	215	animal6_4_NS
PA	1452	214	animal6_4_NS
PA	1453	214	animal6_4_NS
PA	1454	213	animal6_4_NS
PA	1455	213	animal6_4_NS
PA	1456	213	animal6_4_NS
PA	1457	209	animal6_4_NS
PA	1458	210	animal6_4_NS
PA	1459	211	animal6_4_NS
PA	1460	212	animal6_4_NS
PA	1461	211	animal6_4_NS
PA	1462	211	animal6_4_NS
PA	1463	211	animal6_4_NS
PA	1464	212	animal6_4_NS
PA	1465	213	animal6_4_NS
PA	1466	213	animal6_4_NS
PA	1467	211	animal6_4_NS
PA	1468	206	animal6_4_NS
PA	1469	205	animal6_4_NS
PA	1470	205	animal6_4_NS
PA	1471	206	animal6_4_NS
PA	1472	210	animal6_4_NS
PA	1473	207	animal6_4_NS
PA	1474	207	animal6_4_NS
PA	1475	209	animal6_4_NS
PA	1476	209	animal6_4_NS
PA	1477	209	animal6_4_NS
PA	1478	208	animal6_4_NS
PA	1479	208	animal6_4_NS
PA	1480	208	animal6_4_NS
PA	1481	208	animal6_4_NS
PA	1482	208	animal6_4_NS
PA	1483	205	animal6_4_NS
PA	1484	205	animal6_4_NS
PA	1485	206	animal6_4_NS
PA	1486	206	animal6_4_NS
PA	1487	206	animal6_4_NS
PA	1488	206	animal6_4_NS
PA	1489	208	animal6_4_NS
PA	1490	209	animal6_4_NS
PA	1491	209	animal6_4_NS
PA	1492	209	animal6_4_NS
PA	1493	209	animal6_4_NS
PA	1494	206	animal6_4_NS
PA	1495	215	animal6_4_NS
PA	1496	215	animal6_4_NS
PA	1497	218	animal6_4_NS
PA	1498	218	animal6_4_NS
PA	1499	213	animal6_4_NS
PA	1500	213	animal6_4_NS
PA	1501	214	animal6_4_NS
PA	1502	216	animal6_4_NS
PA	1503	218	animal6_4_NS
PA	1504	210	animal6_4_NS
PA	1505	209	animal6_4_NS
PA	1506	211	animal6_4_NS
PA	1507	206	animal6_4_NS
PA	1508	205	animal6_4_NS
PA	1509	205	animal6_4_NS
PA	1510	204	animal6_4_NS
PA	1511	208	animal6_4_NS
PA	1512	205	animal6_4_NS
PA	1513	212	animal6_4_NS
PA	1514	209	animal6_4_NS
PA	1515	207	animal6_4_NS
PA	1516	207	animal6_4_NS
PA	1517	206	animal6_4_NS
PA	1518	208	animal6_4_NS
PA	1519	211	animal6_4_NS
PA	1520	208	animal6_4_NS
PA	1521	208	animal6_4_NS
PA	1522	196	animal6_4_NS
PA	1523	201	animal6_4_NS
PA	1524	202	animal6_4_NS
PA	1525	202	animal6_4_NS
PA	1526	202	animal6_4_NS
PA	1527	202	animal6_4_NS
PA	1528	213	animal6_4_NS
PA	1529	216	animal6_4_NS
PA	1530	216	animal6_4_NS
PA	1531	218	animal6_4_NS
PA	1532	217	animal6_4_NS
PA	1533	215	animal6_4_NS
PA	1534	215	animal6_4_NS
PA	1535	215	animal6_4_NS
PA	1536	221	animal6_4_NS
PA	1537	215	animal6_4_NS
PA	1538	211	animal6_4_NS
PA	1539	207	animal6_4_NS
PA	1540	207	animal6_4_NS
PA	1541	228	animal6_4_NS
PA	1542	222	animal6_4_NS
PA	1543	220	animal6_4_NS
PA	1544	222	animal6_4_NS
PA	1545	219	animal6_4_NS
PA	1546	219	animal6_4_NS
PA	1547	220	animal6_4_NS
PA	1548	215	animal6_4_NS
PA	1549	217	animal6_4_NS
PA	1550	196	animal6_4_NS
PA	1551	199	animal6_4_NS
PA	1552	198	animal6_4_NS
PA	1553	185	animal6_4_NS
PA	1554	185	animal6_4_NS
PA	1555	185	animal6_4_NS
PA	1556	187	animal6_4_NS
PA	1557	189	animal6_4_NS
PA	1558	190	animal6_4_NS
PA	1559	191	animal6_4_NS
PA	1560	189	animal6_4_NS
PA	1561	188	animal6_4_NS
PA	1562	188	animal6_4_NS
PA	1563	187	animal6_4_NS
PA	1564	188	animal6_4_NS
PA	1565	191	animal6_4_NS
PA	1566	192	animal6_4_NS
PA	1567	193	animal6_4_NS
PA	1568	192	animal6_4_NS
PA	1569	192	animal6_4_NS
PA	1570	191	animal6_4_NS
PA	1571	191	animal6_4_NS
PA	1572	186	animal6_4_NS
PA	1573	184	animal6_4_NS
PA	1574	182	animal6_4_NS
PA	1575	184	animal6_4_NS
PA	1576	184	animal6_4_NS
PA	1577	182	animal6_4_NS
PA	1578	182	animal6_4_NS
PA	1579	183	animal6_4_NS
PA	1580	182	animal6_4_NS
PA	1581	182	animal6_4_NS
PA	1582	182	animal6_4_NS
PA	1583	182	animal6_4_NS
PA	1584	182	animal6_4_NS
PA	1585	183	animal6_4_NS
PA	1586	183	animal6_4_NS
PA	1587	181	animal6_4_NS
PA	1588	180	animal6_4_NS
PA	1589	185	animal6_4_NS
PA	1590	185	animal6_4_NS
PA	1591	186	animal6_4_NS
PA	1592	185	animal6_4_NS
PA	1593	190	animal6_4_NS
PA	1594	192	animal6_4_NS
PA	1595	191	animal6_4_NS
PA	1596	191	animal6_4_NS
PA	1597	194	animal6_4_NS
PA	1598	193	animal6_4_NS
PA	1599	192	animal6_4_NS
PA	1600	190	animal6_4_NS
PA	1601	188	animal6_4_NS
PA	1602	189	animal6_4_NS
PA	1603	189	animal6_4_NS
PA	1604	191	animal6_4_NS
PA	1605	190	animal6_4_NS
PA	1606	188	animal6_4_NS
PA	1607	190	animal6_4_NS
PA	1608	190	animal6_4_NS
PA	1609	191	animal6_4_NS
PA	1610	191	animal6_4_NS
PA	1611	194	animal6_4_NS
PA	1612	196	animal6_4_NS
PA	1613	196	animal6_4_NS
PA	1614	198	animal6_4_NS
PA	1615	200	animal6_4_NS
PA	1616	197	animal6_4_NS
PA	1617	207	animal6_4_NS
PA	1618	205	animal6_4_NS
PA	1619	205	animal6_4_NS
PA	1620	203	animal6_4_NS
PA	1621	203	animal6_4_NS
PA	1622	203	animal6_4_NS
PA	1623	201	animal6_4_NS
PA	1624	201	animal6_4_NS
PA	1625	200	animal6_4_NS
PA	1626	197	animal6_4_NS
PA	1627	197	animal6_4_NS
PA	1628	195	animal6_4_NS
PA	1629	195	animal6_4_NS
PA	1630	196	animal6_4_NS
PA	1631	204	animal6_4_NS
PA	1632	204	animal6_4_NS
PA	1633	207	animal6_4_NS
PA	1634	210	animal6_4_NS
PA	1635	210	animal6_4_NS
PA	1636	209	animal6_4_NS
PA	1637	209	animal6_4_NS
PA	1638	207	animal6_4_NS
PA	1639	207	animal6_4_NS
PA	1640	205	animal6_4_NS
PA	1641	206	animal6_4_NS
PA	1642	206	animal6_4_NS
PA	1643	206	animal6_4_NS
PA	1644	205	animal6_4_NS
PA	1645	207	animal6_4_NS
PA	1646	201	animal6_4_NS
PA	1647	201	animal6_4_NS
PA	1648	201	animal6_4_NS
PA	1649	198	animal6_4_NS
PA	1650	198	animal6_4_NS
PA	1651	196	animal6_4_NS
PA	1652	194	animal6_4_NS
PA	1653	195	animal6_4_NS
PA	1654	195	animal6_4_NS
PA	1655	192	animal6_4_NS
PA	1656	190	animal6_4_NS
PA	1657	188	animal6_4_NS
PA	1658	188	animal6_4_NS
PA	1659	188	animal6_4_NS
PA	1660	189	animal6_4_NS
PA	1661	187	animal6_4_NS
PA	1662	184	animal6_4_NS
PA	1663	184	animal6_4_NS
PA	1664	180	animal6_4_NS
PA	1665	181	animal6_4_NS
PA	1666	181	animal6_4_NS
PA	1667	180	animal6_4_NS
PA	1668	180	animal6_4_NS
PA	1669	182	animal6_4_NS
PA	1670	186	animal6_4_NS
PA	1671	187	animal6_4_NS
PA	1672	186	animal6_4_NS
PA	1673	179	animal6_4_NS
PA	1674	179	animal6_4_NS
PA	1675	178	animal6_4_NS
PA	1676	178	animal6_4_NS
PA	1677	177	animal6_4_NS
PA	1678	170	animal6_4_NS
PA	1679	169	animal6_4_NS
PA	1680	167	animal6_4_NS
PA	1681	169	animal6_4_NS
PA	1682	166	animal6_4_NS
PA	1683	167	animal6_4_NS
PA	1684	168	animal6_4_NS
PA	1685	168	animal6_4_NS
PA	1686	168	animal6_4_NS
PA	1687	165	animal6_4_NS
PA	1688	164	animal6_4_NS
PA	1689	169	animal6_4_NS
PA	1690	163	animal6_4_NS
PA	1691	164	animal6_4_NS
PA	1692	147	animal6_4_NS
PA	1693	148	animal6_4_NS
PA	1694	146	animal6_4_NS
PA	1695	145	animal6_4_NS
PA	1696	142	animal6_4_NS
PA	1697	142	animal6_4_NS
PA	1698	142	animal6_4_NS
PA	1699	143	animal6_4_NS
PA	1700	143	animal6_4_NS
PA	1701	145	animal6_4_NS
PA	1702	146	animal6_4_NS
PA	1703	147	animal6_4_NS
PA	1704	147	animal6_4_NS
PA	1705	147	animal6_4_NS
PA	1706	147	animal6_4_NS
PA	1707	145	animal6_4_NS
PA	1708	146	animal6_4_NS
PA	1709	144	animal6_4_NS
PA	1710	145	animal6_4_NS
PA	1711	145	animal6_4_NS
PA	1712	145	animal6_4_NS
PA	1713	145	animal6_4_NS
PA	1714	146	animal6_4_NS
PA	1715	143	animal6_4_NS
PA	1716	143	animal6_4_NS
PA	1717	146	animal6_4_NS
PA	1718	144	animal6_4_NS
PA	1719	144	animal6_4_NS
PA	1720	144	animal6_4_NS
PA	1721	144	animal6_4_NS
PA	1722	144	animal6_4_NS
PA	1723	144	animal6_4_NS
PA	1724	145	animal6_4_NS
PA	1725	146	animal6_4_NS
PA	1726	148	animal6_4_NS
PA	1727	148	animal6_4_NS
PA	1728	150	animal6_4_NS
PA	1729	150	animal6_4_NS
PA	1730	152	animal6_4_NS
PA	1731	157	animal6_4_NS
PA	1732	158	animal6_4_NS
PA	1733	158	animal6_4_NS
PA	1734	157	animal6_4_NS
PA	1735	159	animal6_4_NS
PA	1736	159	animal6_4_NS
PA	1737	158	animal6_4_NS
PA	1738	189	animal6_4_NS
PA	1739	188	animal6_4_NS
PA	1740	180	animal6_4_NS
PA	1741	180	animal6_4_NS
PA	1742	173	animal6_4_NS
PA	1743	172	animal6_4_NS
PA	1744	174	animal6_4_NS
PA	1745	174	animal6_4_NS
PA	1746	173	animal6_4_NS
PA	1747	169	animal6_4_NS
PA	1748	171	animal6_4_NS
PA	1749	171	animal6_4_NS
PA	1750	171	animal6_4_NS
PA	1751	178	animal6_4_NS
PA	1752	179	animal6_4_NS
PA	1753	180	animal6_4_NS
PA	1754	180	animal6_4_NS
PA	1755	181	animal6_4_NS
PA	1756	181	animal6_4_NS
PA	1757	181	animal6_4_NS
PA	1758	181	animal6_4_NS
PA	1759	180	animal6_4_NS
PA	1760	180	animal6_4_NS
PA	1761	181	animal6_4_NS
PA	1762	180	animal6_4_NS
PA	1763	191	animal6_4_NS
PA	1764	192	animal6_4_NS
PA	1765	192	animal6_4_NS
PA	1766	192	animal6_4_NS
PA	1767	192	animal6_4_NS
PA	1768	188	animal6_4_NS
PA	1769	189	animal6_4_NS
PA	1770	189	animal6_4_NS
PA	1771	189	animal6_4_NS
PA	1772	183	animal6_4_NS
PA	1773	188	animal6_4_NS
PA	1774	190	animal6_4_NS
PA	1775	198	animal6_4_NS
PA	1776	199	animal6_4_NS
PA	1777	199	animal6_4_NS
PA	1778	200	animal6_4_NS
PA	1779	197	animal6_4_NS
PA	1780	199	animal6_4_NS
PA	1781	200	animal6_4_NS
PA	1782	197	animal6_4_NS
PA	1783	193	animal6_4_NS
PA	1784	184	animal6_4_NS
PA	1785	183	animal6_4_NS
PA	1786	180	animal6_4_NS
PA	1787	181	animal6_4_NS
PA	1788	182	animal6_4_NS
PA	1789	182	animal6_4_NS
PA	1790	182	animal6_4_NS
PA	1791	180	animal6_4_NS
PA	1792	178	animal6_4_NS
PA	1793	188	animal6_4_NS
PA	1794	188	animal6_4_NS
PA	1795	187	animal6_4_NS
PA	1796	188	animal6_4_NS
PA	1797	189	animal6_4_NS
PA	1798	188	animal6_4_NS
PA	1799	188	animal6_4_NS
PA	1800	189	animal6_4_NS
PA	1801	193	animal6_4_NS
PA	1802	198	animal6_4_NS
PA	1803	200	animal6_4_NS
PA	1804	202	animal6_4_NS
PA	1805	206	animal6_4_NS
PA	1806	207	animal6_4_NS
PA	1807	207	animal6_4_NS
PA	1808	206	animal6_4_NS
PA	1809	206	animal6_4_NS
PA	1810	210	animal6_4_NS
PA	1811	212	animal6_4_NS
PA	1812	212	animal6_4_NS
PA	1813	211	animal6_4_NS
PA	1814	211	animal6_4_NS
PA	1815	211	animal6_4_NS
PA	1816	214	animal6_4_NS
PA	1817	214	animal6_4_NS
PA	1818	213	animal6_4_NS
PA	1819	206	animal6_4_NS
PA	1820	203	animal6_4_NS
PA	1821	204	animal6_4_NS
PA	1822	205	animal6_4_NS
PA	1823	205	animal6_4_NS
PA	1824	204	animal6_4_NS
PA	1825	204	animal6_4_NS
PA	1826	204	animal6_4_NS
PA	1827	204	animal6_4_NS
PA	1828	204	animal6_4_NS
PA	1829	208	animal6_4_NS
PA	1830	208	animal6_4_NS
PA	1831	208	animal6_4_NS
PA	1832	206	animal6_4_NS
PA	1833	206	animal6_4_NS
PA	1834	204	animal6_4_NS
PA	1835	204	animal6_4_NS
PA	1836	204	animal6_4_NS
PA	1837	204	animal6_4_NS
PA	1838	204	animal6_4_NS
PA	1839	206	animal6_4_NS
PA	1840	199	animal6_4_NS
PA	1841	200	animal6_4_NS
PA	1842	202	animal6_4_NS
PA	1843	202	animal6_4_NS
PA	1844	210	animal6_4_NS
PA	1845	210	animal6_4_NS
PA	1846	210	animal6_4_NS
PA	1847	210	animal6_4_NS
PA	1848	210	animal6_4_NS
PA	1849	208	animal6_4_NS
PA	1850	210	animal6_4_NS
PA	1851	209	animal6_4_NS
PA	1852	211	animal6_4_NS
PA	1853	209	animal6_4_NS
PA	1854	208	animal6_4_NS
PA	1855	209	animal6_4_NS
PA	1856	207	animal6_4_NS
PA	1857	209	animal6_4_NS
PA	1858	210	animal6_4_NS
PA	1859	213	animal6_4_NS
PA	1860	213	animal6_4_NS
PA	1861	205	animal6_4_NS
PA	1862	207	animal6_4_NS
PA	1863	207	animal6_4_NS
PA	1864	207	animal6_4_NS
PA	1865	208	animal6_4_NS
PA	1866	207	animal6_4_NS
PA	1867	206	animal6_4_NS
PA	1868	204	animal6_4_NS
PA	1869	203	animal6_4_NS
PA	1870	202	animal6_4_NS
PA	1871	199	animal6_4_NS
PA	1872	216	animal6_4_NS
PA	1873	217	animal6_4_NS
PA	1874	217	animal6_4_NS
PA	1875	215	animal6_4_NS
PA	1876	213	animal6_4_NS
PA	1877	212	animal6_4_NS
PA	1878	211	animal6_4_NS
PA	1879	210	animal6_4_NS
PA	1880	209	animal6_4_NS
PA	1881	201	animal6_4_NS
PA	1882	204	animal6_4_NS
PA	1883	212	animal6_4_NS
PA	1884	214	animal6_4_NS
PA	1885	216	animal6_4_NS
PA	1886	216	animal6_4_NS
PA	1887	215	animal6_4_NS
PA	1888	214	animal6_4_NS
PA	1889	212	animal6_4_NS
PA	1890	212	animal6_4_NS
PA	1891	211	animal6_4_NS
PA	1892	210	animal6_4_NS
PA	1893	209	animal6_4_NS
PA	1894	204	animal6_4_NS
PA	1895	203	animal6_4_NS
PA	1896	203	animal6_4_NS
PA	1897	204	animal6_4_NS
PA	1898	204	animal6_4_NS
PA	1899	203	animal6_4_NS
PA	1900	203	animal6_4_NS
PA	1901	203	animal6_4_NS
PA	1902	197	animal6_4_NS
PA	1903	197	animal6_4_NS
PA	1904	197	animal6_4_NS
PA	1905	254	animal6_4_NS
PA	1906	255	animal6_4_NS
PA	1907	253	animal6_4_NS
PA	1908	259	animal6_4_NS
PA	1909	261	animal6_4_NS
PA	1910	260	animal6_4_NS
PA	1911	259	animal6_4_NS
PA	1912	257	animal6_4_NS
PA	1913	257	animal6_4_NS
PA	1914	259	animal6_4_NS
PA	1915	266	animal6_4_NS
PA	1916	271	animal6_4_NS
PA	1917	270	animal6_4_NS
PA	1918	270	animal6_4_NS
PA	1919	270	animal6_4_NS
PA	1920	269	animal6_4_NS
PA	1921	267	animal6_4_NS
PA	1922	267	animal6_4_NS
PA	1923	272	animal6_4_NS
PA	1924	271	animal6_4_NS
PA	1925	270	animal6_4_NS
PA	1926	277	animal6_4_NS
PA	1927	277	animal6_4_NS
PA	1928	282	animal6_4_NS
PA	1929	291	animal6_4_NS
PA	1930	292	animal6_4_NS
PA	1931	291	animal6_4_NS
PA	1932	288	animal6_4_NS
PA	1933	296	animal6_4_NS
PA	1934	297	animal6_4_NS
PA	1935	308	animal6_4_NS
